20,490.7500,220.5000,22.2500,49.5000,0.49585000
20,515.5000,218.5000,23.0000,51.5000,0.48535200
20,495.0000,215.6250,45.0000,58.3750,0.03610230
20,384.2500,212.8750,26.5000,60.8750,0.02062990
20,1.0000,198.0000,49.8750,50.5000,0.01491550
20,572.5000,201.0000,31.0000,54.5000,0.00391006
20,511.5000,214.6250,19.0000,50.8750,0.00295448
20,1.0000,197.7500,28.8750,56.5000,0.00183010
20,481.2500,216.2500,43.2500,61.5000,0.00155354
20,223.7500,486.0000,72.5000,27.0000,0.00135231
20,59.0000,482.7500,80.5000,30.2500,0.00117588
20,257.5000,485.2500,70.0000,27.7500,0.00112915
21,542.5000,215.7500,26.0000,60.5000,0.50439500
21,574.0000,216.1250,27.0000,58.8750,0.48779300
21,553.0000,211.3750,45.0000,65.8750,0.08941650
21,557.5000,214.3750,27.0000,54.3750,0.01090240
21,57.3750,197.7500,74.5000,45.0000,0.00341797
21,563.0000,209.7500,20.0000,43.5000,0.00214767
21,309.5000,207.6250,19.5000,34.6250,0.00195694
21,6.7812,486.5000,88.7188,26.5000,0.00134087
21,42.7500,181.3750,93.8750,50.2500,0.00129032
21,487.7500,167.5000,153.2500,178.0000,0.00128746
21,539.5000,212.2500,21.0000,53.2500,0.00101948
22,454.2500,213.5000,23.5000,49.5000,0.43359400
22,441.5000,214.7500,20.5000,41.0000,0.07617190
22,442.2500,209.3750,36.5000,64.3750,0.06146240
22,58.6250,201.0000,80.0000,42.2500,0.00415802
22,332.5000,210.7500,31.0000,35.2500,0.00254250
22,35.0625,193.6250,68.7500,52.3750,0.00216293
22,362.7500,214.7500,16.0000,31.7500,0.00189590
22,421.7500,214.2500,37.5000,64.5000,0.00125885
22,17.9375,189.0000,51.2500,54.0000,0.00106049
23,520.0000,208.0000,30.0000,74.0000,0.54443400
23,478.7500,208.3750,22.7500,55.6250,0.17675800
23,499.0000,203.7500,49.0000,71.2500,0.03649900
23,545.0000,197.0000,23.0000,54.0000,0.02651980
23,489.0000,209.0000,28.0000,59.7500,0.01882930
23,28.1250,202.2500,76.2500,40.5000,0.00277710
23,60.2500,203.3750,72.7500,38.3750,0.00264931
23,502.0000,204.3750,22.0000,51.3750,0.00252914
23,459.5000,165.2500,162.0000,180.0000,0.00186253
23,10.5938,200.0000,66.7812,42.0000,0.00122547
23,252.0000,484.0000,79.0000,29.0000,0.00114441
23,350.0000,1.0000,291.0000,182.8750,0.00107193
24,547.0000,212.0000,26.0000,65.0000,0.48852500
24,570.0000,213.6250,26.0000,64.3750,0.38720700
24,613.5000,193.5000,23.0000,56.5000,0.32373000
24,545.5000,208.6250,47.0000,72.8750,0.01473240
24,600.0000,196.3750,36.0000,66.1250,0.00640488
24,23.9062,206.7500,85.2188,40.2500,0.00471115
24,59.5000,204.0000,64.2500,40.0000,0.00263405
24,336.0000,211.5000,22.5000,34.0000,0.00209427
24,223.1250,484.0000,67.3750,29.0000,0.00177479
24,192.0000,485.0000,71.0000,28.0000,0.00174236
24,257.7500,484.0000,65.0000,29.0000,0.00142765
24,565.0000,216.5000,23.0000,47.5000,0.00127411
24,453.0000,159.2500,188.0000,193.0000,0.00125980
24,290.0000,481.7500,63.0000,31.2500,0.00103951
25,327.2500,207.3750,21.0000,40.6250,0.30346700
25,318.2500,200.7500,38.5000,49.7500,0.01070400
25,344.2500,205.6250,29.0000,39.3750,0.00529099
25,30.5938,200.0000,64.0312,46.2500,0.00423050
25,328.0000,195.3750,40.5000,50.3750,0.00353241
25,321.2500,482.7500,67.0000,30.2500,0.00127506
25,334.7500,204.8750,24.5000,36.6250,0.00123405
25,287.7500,481.2500,70.5000,31.7500,0.00109577
26,314.0000,214.7500,20.0000,36.0000,0.35937500
26,499.5000,210.3750,25.0000,67.6250,0.04193120
26,27.2812,197.8750,47.3438,48.3750,0.02859500
26,44.2500,199.6250,26.6250,42.8750,0.00884247
26,306.5000,210.2500,34.5000,46.0000,0.00660324
26,375.2500,210.0000,21.5000,37.5000,0.00468826
26,11.6406,191.3750,50.4219,53.3750,0.00280571
26,493.7500,208.0000,41.2500,83.0000,0.00228882
26,382.0000,210.0000,22.5000,41.5000,0.00221252
26,1.0000,197.2500,43.7188,55.5000,0.00164318
26,353.0000,207.1250,22.5000,36.1250,0.00125122
26,364.7500,205.3750,28.0000,38.8750,0.00110435
27,292.2500,214.8750,23.5000,46.1250,0.36499000
27,369.7500,208.8750,21.0000,37.8750,0.00965881
27,129.3750,212.0000,18.2500,34.5000,0.00478363
27,409.5000,213.5000,23.5000,56.0000,0.00472260
27,402.2500,211.0000,24.5000,51.2500,0.00299644
27,284.2500,206.6250,41.0000,60.1250,0.00174427
27,541.0000,217.1250,42.0000,82.8750,0.00141907
27,396.7500,211.7500,21.5000,46.2500,0.00118256
28,248.2500,208.8750,28.5000,58.8750,0.42358400
28,369.0000,200.3750,27.0000,38.5000,0.00311279
28,165.5000,164.0000,184.5000,177.0000,0.00158215
28,382.7500,203.8750,21.0000,35.0000,0.00139427
28,284.5000,486.2500,78.0000,26.7500,0.00126553
28,434.0000,209.5000,34.0000,64.0000,0.00113106
28,317.5000,485.2500,78.0000,27.7500,0.00109291
28,221.7500,483.7500,76.0000,29.2500,0.00101662
28,342.7500,200.2500,23.0000,37.5000,0.00101566
29,187.2500,213.3750,31.0000,69.1250,0.45507800
29,383.0000,201.0000,30.0000,40.0000,0.00339508
29,110.5620,166.5000,171.6880,178.0000,0.00312042
29,294.5000,483.5000,55.5000,29.5000,0.00237465
29,372.0000,202.2500,28.0000,35.0000,0.00235176
29,393.7500,205.3750,21.0000,32.0000,0.00171947
29,322.2500,481.5000,58.0000,31.5000,0.00115681
30,91.6250,216.8750,37.8750,84.6250,0.48364300
30,61.9375,204.3750,20.0000,42.3750,0.02172850
30,351.0000,199.3750,42.0000,46.6250,0.00465775
30,20.8750,165.7500,164.5000,185.5000,0.00414276
30,402.5000,200.2500,22.0000,46.7500,0.00340462
30,86.8125,203.1250,29.9375,52.1250,0.00116444
30,372.0000,200.8750,33.5000,42.1250,0.00111103
30,67.2500,210.8750,38.5000,70.8750,0.00103378
31,422.7500,197.1250,24.5000,45.3750,0.07421880
31,48.5625,195.8750,52.0000,50.6250,0.01040650
31,69.7500,203.2500,30.0000,47.5000,0.00518036
31,472.5000,168.6250,23.0000,57.2500,0.00487900
31,415.0000,192.3750,27.5000,43.7500,0.00356483
31,46.3750,200.5000,30.7500,41.7500,0.00283623
31,413.0000,190.7500,44.0000,61.2500,0.00190449
31,400.2500,199.5000,28.0000,39.2500,0.00167370
32,419.7500,211.0000,25.0000,43.5000,0.12622100
32,19.8750,213.7500,32.0625,63.0000,0.02565000
32,448.2500,202.0000,25.5000,51.0000,0.01983640
32,419.5000,201.0000,36.0000,66.0000,0.01471710
32,430.0000,204.1250,29.5000,49.8750,0.00638199
32,457.0000,201.5000,23.0000,65.2500,0.00331688
32,440.0000,203.3750,27.0000,57.6250,0.00181198
32,316.2500,487.5000,79.0000,25.5000,0.00146484
32,282.7500,486.0000,79.5000,27.0000,0.00132847
32,379.5000,487.0000,77.5000,26.0000,0.00128746
32,250.7500,486.0000,79.5000,27.0000,0.00120068
32,347.7500,486.5000,79.0000,26.5000,0.00113487
32,407.7500,213.1250,25.0000,41.8750,0.00100422
33,460.2500,210.2500,18.0000,38.7500,0.36987300
33,149.2500,198.6250,26.2500,37.2500,0.01031490
33,452.5000,199.3750,31.0000,60.3750,0.00424194
33,154.6250,194.2500,31.7500,43.7500,0.00231552
33,559.5000,1.0000,74.0000,86.8750,0.00129986
33,141.6250,200.0000,23.2500,39.5000,0.00129700
34,365.7500,213.2500,16.0000,28.5000,0.08837890
34,496.0000,211.8750,21.0000,47.6250,0.03915410
34,466.5000,208.3750,29.5000,46.6250,0.00888062
34,488.7500,205.5000,35.2500,64.7500,0.00290489
34,473.2500,213.0000,29.2500,51.2500,0.00158882
34,286.0000,484.5000,75.0000,28.5000,0.00158596
34,215.0000,481.7500,85.5000,31.2500,0.00150585
34,250.0000,484.0000,83.5000,29.0000,0.00119877
34,347.2500,205.0000,41.0000,43.2500,0.00118923
34,463.0000,212.6250,21.0000,42.6250,0.00109482
35,526.0000,215.3750,29.0000,63.3750,0.50341800
35,558.0000,217.0000,25.0000,58.0000,0.48120100
35,376.5000,211.2500,17.5000,36.0000,0.24438500
35,516.0000,189.2500,21.0000,43.7500,0.01861570
35,548.5000,202.5000,41.0000,80.5000,0.00518799
35,510.0000,191.1250,17.0000,31.2500,0.00434494
35,535.0000,213.6250,28.0000,59.1250,0.00371933
35,365.5000,208.5000,38.5000,47.0000,0.00193596
35,224.2500,483.0000,69.5000,30.0000,0.00174809
35,520.5000,190.3750,23.0000,56.1250,0.00171280
35,382.5000,213.5000,17.0000,31.5000,0.00168610
35,449.2500,159.5000,188.2500,192.5000,0.00149822
35,190.8750,482.5000,71.6250,30.5000,0.00135231
35,254.7500,482.2500,68.0000,30.7500,0.00115299
35,592.5000,1.0000,47.0000,86.0000,0.00107479
36,397.5000,212.5000,20.0000,44.5000,0.41503900
36,220.5000,485.2500,74.5000,27.7500,0.00129890
36,290.0000,486.0000,65.5000,27.0000,0.00101566
36,28.8438,483.2500,67.7812,29.7500,0.00100517
37,437.5000,213.7500,22.5000,55.5000,0.43237300
37,428.0000,206.1250,41.0000,73.8750,0.00425339
37,6.5156,193.6250,30.7344,68.8750,0.00238228
38,509.5000,223.2500,30.0000,80.5000,0.55273400
38,493.2500,221.5000,19.7500,42.5000,0.28198200
38,503.5000,220.7500,21.0000,40.5000,0.00223732
38,500.0000,219.3750,35.0000,64.1250,0.00220680
38,438.5000,196.7500,155.0000,170.0000,0.00209236
38,485.5000,221.5000,32.0000,61.0000,0.00124645
39,292.0000,485.0000,61.5000,28.0000,0.00242424
39,259.0000,482.5000,67.0000,30.5000,0.00108337
40,471.7500,210.0000,37.2500,91.5000,0.02326970
40,321.5000,485.7500,67.0000,27.2500,0.00158215
40,287.5000,483.7500,72.0000,29.2500,0.00117016
40,257.0000,482.5000,71.0000,30.5000,0.00112152
41,288.0000,488.0000,68.0000,25.0000,0.00256538
41,255.5000,486.7500,72.0000,26.2500,0.00234222
41,117.2500,215.0000,24.7500,37.5000,0.00219345
41,224.1250,487.0000,69.8750,26.0000,0.00176048
41,320.5000,488.2500,69.0000,24.7500,0.00175858
41,193.5000,485.5000,68.7500,27.5000,0.00173569
41,353.7500,487.5000,69.0000,25.5000,0.00110912
42,56.5000,213.5000,33.0000,55.0000,0.26245100
42,38.8125,207.6250,42.1250,57.6250,0.00179100
42,1.0000,167.0000,156.0000,172.5000,0.00179005
42,8.3125,491.7500,87.8750,21.2500,0.00119209
43,529.5000,215.2500,27.0000,68.5000,0.05709840
43,401.2500,220.3750,20.0000,39.6250,0.04620360
43,1.0000,224.7500,30.5000,62.0000,0.04446410
43,1.0000,227.1250,15.9375,63.1250,0.03329470
43,381.0000,221.6250,33.0000,42.3750,0.00352097
43,387.2500,216.3750,38.0000,55.1250,0.00262451
43,541.0000,213.8750,42.0000,88.6250,0.00201035
43,525.5000,210.2500,44.0000,90.0000,0.00172615
43,1.9219,214.6250,43.2656,61.6250,0.00124454
44,286.5000,485.0000,73.5000,28.0000,0.00233841
44,408.5000,201.8750,20.0000,37.2500,0.00180531
44,320.5000,484.7500,71.0000,28.2500,0.00164223
44,6.6250,490.5000,90.2500,22.5000,0.00134373
44,253.5000,485.5000,81.5000,27.5000,0.00128269
45,445.2500,203.0000,25.0000,49.7500,0.46191400
45,439.7500,204.7500,20.0000,43.2500,0.05017090
45,436.2500,193.8750,41.0000,66.1250,0.00474548
45,374.5000,200.8750,22.5000,41.6250,0.00186443
45,3.9688,491.7500,95.5312,21.2500,0.00124931
45,1.0000,478.5000,57.8125,34.5000,0.00115967
45,395.0000,198.1250,26.5000,44.1250,0.00113678
45,291.5000,482.0000,63.0000,31.0000,0.00100327
46,498.0000,215.2500,22.0000,55.0000,0.47070300
46,479.0000,218.2500,24.5000,54.5000,0.22082500
46,474.7500,211.7500,20.0000,57.5000,0.00247192
46,489.7500,219.7500,24.7500,55.0000,0.00213814
46,481.0000,208.8750,44.0000,74.1250,0.00206375
47,541.0000,224.0000,27.0000,63.5000,0.15380900
47,581.0000,205.0000,33.0000,76.0000,0.06921390
47,534.0000,214.2500,50.0000,75.5000,0.01106260
47,572.0000,212.0000,28.0000,61.5000,0.00336266
47,388.2500,218.5000,32.5000,47.5000,0.00281715
47,591.5000,214.8750,27.0000,85.1250,0.00269699
47,454.5000,156.5000,186.5000,202.0000,0.00103569
48,499.0000,219.1250,23.0000,60.1250,0.00325394
48,261.7500,483.5000,59.5000,29.5000,0.00116730
48,293.2500,483.5000,59.5000,29.5000,0.00103855
50,525.5000,217.1250,41.0000,81.8750,0.01815800
50,576.5000,197.6250,28.0000,47.6250,0.00220299
50,221.1250,483.5000,77.1250,29.5000,0.00173283
50,338.0000,1.0000,303.0000,182.5000,0.00164890
50,253.0000,483.2500,78.0000,29.7500,0.00136471
50,286.0000,482.7500,72.5000,30.2500,0.00108147
50,319.2500,483.5000,70.5000,29.5000,0.00100803
51,398.0000,218.2500,22.5000,41.7500,0.00419998
51,344.7500,494.5000,80.5000,18.5000,0.00217819
51,374.0000,493.5000,81.5000,19.5000,0.00184155
51,314.5000,496.0000,82.0000,17.0000,0.00171471
51,407.2500,493.7500,82.5000,19.2500,0.00136375
51,279.7500,496.0000,85.5000,17.0000,0.00132370
52,329.0000,203.5000,21.5000,30.2500,0.00123596
53,367.5000,211.8750,19.5000,32.6250,0.00373459
53,26.5625,482.2500,75.1250,30.7500,0.00129986
53,219.2500,485.5000,79.0000,27.5000,0.00129223
53,315.0000,484.7500,83.0000,28.2500,0.00127506
53,283.5000,485.0000,81.0000,28.0000,0.00118828
53,347.0000,485.2500,79.5000,27.7500,0.00100517
54,486.7500,217.8750,16.7500,36.6250,0.06414790
54,372.2500,211.0000,19.5000,35.7500,0.04132080
54,325.2500,204.2500,18.0000,34.0000,0.01023860
54,482.5000,210.1250,32.0000,51.3750,0.00444412
54,320.2500,484.7500,71.0000,28.2500,0.00211334
54,286.0000,485.0000,76.5000,28.0000,0.00178242
54,388.0000,214.5000,15.5000,27.5000,0.00172234
54,351.0000,484.5000,71.0000,28.5000,0.00160885
54,1.0000,214.5000,16.1875,65.5000,0.00128651
54,27.7188,481.5000,69.2812,31.5000,0.00126553
54,254.0000,485.0000,77.5000,28.0000,0.00125504
54,1.0000,220.2500,38.1875,57.5000,0.00114727
54,1.6719,478.5000,57.6406,34.5000,0.00114059
54,192.0000,483.0000,75.2500,30.0000,0.00107193
54,223.7500,483.5000,76.5000,29.5000,0.00103378
54,384.0000,484.0000,69.0000,29.0000,0.00101376
55,390.5000,214.5000,21.0000,41.0000,0.45776400
55,554.0000,212.7500,25.0000,57.5000,0.44995100
55,573.0000,218.1250,22.0000,53.3750,0.42236300
55,374.7500,208.3750,20.5000,43.3750,0.16479500
55,319.7500,203.5000,20.5000,33.5000,0.05139160
55,379.5000,205.1250,35.0000,56.3750,0.01534270
55,549.0000,209.1250,44.0000,66.8750,0.01143650
55,315.0000,198.2500,34.0000,45.5000,0.00344849
55,370.7500,199.6250,21.5000,38.7500,0.00261116
55,317.0000,484.7500,76.5000,28.2500,0.00143909
55,285.2500,484.5000,77.0000,28.5000,0.00142860
55,579.0000,205.8750,41.0000,59.6250,0.00135422
55,369.0000,213.6250,21.5000,43.3750,0.00123119
55,28.0000,479.5000,67.2500,33.5000,0.00117779
55,189.6250,482.2500,78.3750,30.7500,0.00117493
55,481.0000,162.0000,160.0000,185.5000,0.00113773
55,253.7500,484.0000,79.5000,29.0000,0.00113201
55,313.0000,204.3750,20.5000,31.5000,0.00104427
55,59.5000,481.7500,70.6250,31.2500,0.00104046
56,421.2500,220.5000,21.5000,47.5000,0.49096700
56,396.2500,218.7500,23.5000,51.0000,0.42553700
56,315.0000,200.5000,22.5000,40.0000,0.06610110
56,399.2500,212.8750,39.0000,62.3750,0.03259280
56,282.0000,484.5000,83.5000,28.5000,0.00238419
56,412.0000,216.3750,20.0000,47.1250,0.00218773
56,314.0000,484.2500,82.0000,28.7500,0.00192738
56,250.0000,484.5000,86.5000,28.5000,0.00192356
56,320.7500,201.8750,28.5000,39.1250,0.00182056
56,307.2500,195.7500,42.0000,55.2500,0.00146961
56,26.8750,480.7500,71.0000,32.2500,0.00141430
56,382.7500,482.7500,74.5000,30.2500,0.00137711
56,216.5000,482.5000,87.5000,30.5000,0.00132465
56,57.6250,482.7500,77.5000,30.2500,0.00105953
57,456.5000,224.2500,30.0000,78.5000,0.55078100
57,489.5000,226.5000,28.0000,73.5000,0.54052700
57,436.7500,218.1250,17.0000,36.1250,0.27050800
57,76.8750,210.8750,21.3750,33.6250,0.00361061
57,450.2500,222.7500,26.5000,68.0000,0.00321388
57,480.0000,222.8750,28.0000,71.6250,0.00192356
57,372.2500,166.8750,176.7500,186.6250,0.00166893
57,65.1875,203.5000,39.1250,52.2500,0.00109863
57,28.5625,482.0000,68.3750,31.0000,0.00109100
58,471.5000,207.5000,20.0000,46.5000,0.46948200
58,19.5000,200.3750,25.5000,51.8750,0.03634640
58,13.0312,195.5000,44.8438,60.5000,0.03485110
58,326.5000,196.8750,32.5000,56.3750,0.02485660
58,528.0000,189.6250,24.0000,53.6250,0.01252750
58,466.0000,198.8750,33.5000,61.1250,0.01241300
58,384.7500,203.7500,17.0000,31.2500,0.00444794
58,471.7500,183.5000,26.7500,60.2500,0.00196266
58,7.8750,484.7500,92.5000,28.2500,0.00133610
58,322.0000,207.8750,26.5000,50.8750,0.00122356
58,139.1250,491.7500,111.3750,21.2500,0.00101376
59,531.0000,205.5000,26.0000,59.7500,0.42944300
59,335.2500,194.6250,37.0000,62.8750,0.05654910
59,524.0000,192.0000,41.0000,82.7500,0.01603700
59,334.7500,194.8750,29.0000,40.7500,0.00365067
59,525.5000,171.6250,31.0000,69.0000,0.00154114
59,444.5000,119.7500,196.5000,214.5000,0.00139904
59,346.7500,192.5000,30.5000,43.5000,0.00137329
59,283.2500,485.7500,79.5000,27.2500,0.00118542
59,314.2500,484.7500,78.5000,28.2500,0.00113297
59,1.0000,1.0000,235.3750,214.5000,0.00111389
59,248.5000,485.0000,87.0000,28.0000,0.00108433
60,425.0000,197.7500,21.5000,46.5000,0.45922900
60,351.5000,195.0000,26.0000,44.0000,0.02485660
60,416.0000,188.7500,40.0000,65.2500,0.00411606
60,444.0000,195.8750,21.0000,47.6250,0.00278664
60,338.7500,198.0000,32.0000,41.7500,0.00227547
60,343.5000,188.6250,42.0000,64.8750,0.00117111
61,464.5000,195.0000,27.0000,65.0000,0.48242200
61,366.7500,198.2500,27.0000,47.7500,0.00748825
61,458.5000,192.7500,23.5000,53.5000,0.00232124
61,385.5000,125.3750,190.5000,202.6250,0.00163651
61,475.5000,194.2500,24.5000,69.7500,0.00125408
61,449.2500,194.1250,40.0000,88.3750,0.00124836
61,480.7500,189.5000,23.2500,49.7500,0.00107098
61,359.0000,197.8750,26.0000,42.2500,0.00104523
62,526.0000,198.5000,34.0000,86.0000,0.60058600
62,372.5000,202.7500,23.5000,51.2500,0.00860596
62,472.0000,164.7500,142.0000,176.5000,0.00442505
63,609.0000,161.0000,32.0000,106.7500,0.44653300
63,533.5000,127.5000,107.5000,190.7500,0.00271797
63,494.5000,153.3750,37.0000,76.2500,0.00159740
63,1.0000,1.0000,186.6250,182.1250,0.00135422
63,600.0000,141.2500,25.0000,73.5000,0.00131798
63,1.0000,1.0000,290.5000,201.6250,0.00109386
64,448.7500,199.0000,32.5000,70.2500,0.01655580
64,440.5000,190.6250,32.5000,88.6250,0.00639725
64,443.2500,205.5000,24.0000,55.5000,0.00120354
64,191.2500,485.5000,68.5000,27.5000,0.00114727
64,90.1250,487.2500,74.7500,25.7500,0.00114441
64,158.6250,486.5000,72.7500,26.5000,0.00111580
65,30.1875,486.2500,65.8750,26.7500,0.00183773
65,189.7500,487.2500,73.5000,25.7500,0.00139999
65,419.2500,209.6250,15.0000,31.8750,0.00113869
65,573.5000,192.5000,32.0000,88.0000,0.00111866
65,334.0000,490.0000,100.0000,23.0000,0.00103283
66,380.0000,205.0000,20.0000,57.5000,0.00357437
66,418.7500,212.1250,20.0000,35.8750,0.00225067
67,394.5000,210.1250,20.5000,44.3750,0.16418500
67,376.0000,212.5000,23.0000,46.2500,0.07318120
67,368.5000,206.5000,35.0000,63.0000,0.00778198
67,382.5000,201.8750,36.0000,58.3750,0.00457764
67,353.5000,207.5000,24.5000,53.2500,0.00363922
67,555.5000,191.5000,20.0000,47.0000,0.00317574
67,361.5000,208.3750,25.5000,66.8750,0.00181293
67,10.3750,489.0000,84.1250,24.0000,0.00111485
68,314.7500,214.3750,21.0000,40.8750,0.38964800
68,365.5000,214.2500,21.0000,49.5000,0.35595700
68,563.0000,183.5000,32.0000,72.7500,0.26098600
68,346.7500,215.5000,21.0000,48.7500,0.24450700
68,340.2500,209.0000,37.0000,66.0000,0.01305390
68,313.7500,209.0000,33.0000,55.5000,0.00885773
68,485.7500,122.7500,155.2500,203.0000,0.00151634
68,553.5000,174.8750,32.0000,69.8750,0.00100994
69,339.5000,210.6250,24.5000,51.3750,0.42627000
69,393.7500,211.3750,22.0000,53.3750,0.31054700
69,379.2500,202.5000,36.5000,73.0000,0.02566530
69,366.0000,201.2500,26.0000,65.0000,0.00277328
69,334.7500,203.3750,42.0000,74.6250,0.00184059
69,371.0000,206.2500,34.0000,88.5000,0.00125504
70,439.7500,205.6250,25.0000,59.1250,0.43896500
70,417.0000,211.0000,21.0000,56.5000,0.35668900
70,390.5000,213.1250,24.0000,49.3750,0.34912100
70,425.7500,206.5000,29.5000,64.2500,0.02941890
70,391.5000,206.5000,38.0000,60.7500,0.00975037
70,533.5000,197.2500,22.0000,47.5000,0.00439835
70,430.0000,199.6250,42.0000,80.8750,0.00403214
71,480.7500,208.3750,26.2500,61.3750,0.45556600
71,457.7500,213.5000,24.5000,59.5000,0.41748000
71,460.5000,207.0000,38.5000,67.2500,0.05300900
71,599.0000,199.1250,26.0000,58.8750,0.01475520
71,583.0000,194.2500,36.0000,72.0000,0.00153828
71,476.2500,201.5000,40.2500,81.0000,0.00136662
72,511.5000,213.0000,27.0000,60.5000,0.46606400
72,491.0000,216.0000,23.0000,58.5000,0.13427700
72,186.1250,217.8750,32.0000,35.1250,0.00296974
72,419.5000,1.0000,221.5000,171.8750,0.00235558
72,552.0000,1.0000,72.0000,78.6875,0.00203705
72,422.2500,163.7500,187.2500,181.5000,0.00141811
72,175.6250,214.5000,34.5000,41.0000,0.00134850
73,532.0000,218.7500,31.0000,67.0000,0.36035200
73,238.8750,220.5000,35.1250,52.0000,0.03640750
73,525.5000,214.1250,43.0000,101.3750,0.02111820
73,251.2500,219.8750,30.5000,48.6250,0.01712040
73,92.0000,218.2500,24.0000,47.0000,0.01146700
73,262.5000,221.5000,27.5000,43.5000,0.00565338
73,536.5000,233.3750,38.0000,96.6250,0.00431442
73,219.8750,222.7500,41.8750,51.5000,0.00249863
